"rowno","eighthdistrict","censusyear","county","industrycode","total_output_value"
"721",0,1931,"Jones","101",5487
"722",1,1931,"","1677",14000
"723",0,1931,"Pike","1677",8197
"724",0,1931,"Madison","1502",21350
"725",1,1929,"Chickasaw","116",14230
"726",1,1931,"Chickasaw","116",9770
"727",0,1929,"Hinds","118",69564
"728",0,1931,"Hinds","118",27239
"729",0,1931,"Wilkinson","119",8000
"730",1,1931,"Clay","103",337008
"731",1,1931,"Clay","126",203976
"732",0,1931,"Jones","1677",21870
"733",1,1931,"Montgomery","119",14840
"734",0,1931,"Lauderdale","1502",926774
"735",0,1931,"Copiah","614",295596
"736",0,1929,"Pearl River","136",12060
"737",0,1931,"Pearl River","136",18000
"738",1,1929,"Marshall","101",53309
"739",1,1931,"Marshall","101",36330
"740",0,1931,"Forrest","119",14894
"741",1,1931,"Lowndes","1676",37758
"742",0,1931,"Wayne","317",14238
"743",1,1929,"Washington","117",45698
"744",1,1931,"Washington","117",22000
"745",1,1931,"Washington","136",19138
"746",0,1931,"Hinds","136",184636
"747",0,1931,"Pike","136",8409
"748",0,1931,"Warren","136",65000
"749",0,1931,"Lincoln","1502",31566
"750",0,1931,"Hinds","1677",33054
"751",0,1929,"Jackson","136",13943
"752",0,1929,"Hinds","520",21153
"753",0,1931,"Hinds","520",13665
"754",1,1929,"Washington","520",5475
"755",0,1929,"Forrest","1005",27281
"756",0,1931,"Forrest","1676",40730
"757",0,1931,"Hinds","614",549430
"758",0,1929,"Simpson","119",18607
"759",0,1931,"Simpson","119",5600
"760",1,1929,"Yalobusha","119",21000
"761",1,1931,"Yalobusha","119",11880
"762",1,1931,"Yalobusha","1502",67860
"763",0,1931,"Forrest","1502",27243
"764",1,1931,"Lee","110",63790
"765",0,1931,"Jones","110",31253
"766",0,1929,"Forrest","651",419974
"767",0,1931,"Forrest","633",141328
"768",0,1931,"Forrest","101",13041
"769",0,1929,"Hinds","101",35000
"770",0,1931,"Hinds","101",11833
"771",0,1929,"Warren","118",74626
"772",0,1931,"Warren","118",53000
"773",0,1931,"Claiborne","1604",5452
"774",1,1929,"Union","119",16873
"775",1,1931,"Union","119",7925
"776",0,1931,"Lauderdale","234a",606603
"777",1,1929,"Washington","118",20922
"778",1,1931,"Washington","118",8934
"779",0,1931,"Wayne","317",16242
"780",0,1931,"Harrison","118",18300
"781",1,1929,"Leflore","136",52197
"782",1,1931,"Leflore","136",19321
"783",0,1931,"Hinds","614",446800
"784",0,1931,"Madison","1677",10084
"785",0,1931,"Forrest","1677",6442
"786",0,1929,"Adams","136",15000
"787",0,1931,"Adams","136",7486
"788",1,1931,"Union","1677",8603
"789",1,1929,"Washington","136",65000
"790",1,1931,"Washington","136",46980
"791",0,1929,"Yazoo","216",171990
"792",0,1931,"Yazoo","216",140977
"793",0,1931,"Harrison","1502",77461
"794",0,1929,"Hinds","520",5100
"795",0,1931,"Hinds","520",5624
"796",0,1931,"Harrison","317",18656
"797",0,1929,"Harrison","520",20167
"798",0,1931,"Harrison","520",10537
"799",1,1931,"Panola","119",6480
"800",1,1931,"Oktibbeha","1676",26329
"801",1,1931,"Washington","119",7230
"802",0,1931,"Pearl River","119",8056
"803",0,1931,"Hinds","110",5920
"804",1,1929,"Attala","111",428888
"805",1,1931,"Attala","111",318204
"806",0,1929,"Warren","101",24480
"807",0,1931,"Warren","101",9800
"808",0,1929,"Newton","622",625653
"809",0,1931,"Newton","622",463260
"810",0,1929,"Hinds","622",6e+05
"811",0,1931,"Hinds","622",378000
"812",1,1929,"Monroe","119",13774
"813",1,1931,"Monroe","119",7790
"814",0,1931,"Hinds","1677",8000
"815",1,1929,"Coahoma","101",23000
"816",1,1931,"Coahoma","101",11055
"817",1,1931,"Alcorn","1677",7175
"818",1,1931,"Attala","1677",6103
"819",0,1929,"Lauderdale","112",208333
"820",0,1931,"Lauderdale","112",90350
"821",0,1931,"Hinds","119",21432
"822",0,1931,"Pearl River","118",15156
"823",1,1931,"Lowndes","1502",120306
"824",1,1931,"Leflore","622",1127042
"825",0,1931,"Adams","1676",17173
"826",1,1931,"Washington","1677",13780
"827",0,1929,"Lincoln","118",103279
"828",0,1931,"Lincoln","118",47535
"829",1,1929,"Bolivar","118",30000
"830",1,1931,"Bolivar","118",35300
"831",0,1929,"Madison","119",7996
"832",0,1931,"Madison","119",7200
"833",0,1929,"Harrison","119",39260
"834",0,1931,"Harrison","119",31200
"835",0,1931,"Adams","1676",65050
"836",1,1931,"Calhoun","119",7165
"837",1,1931,"Holmes","1502",59829
"838",0,1931,"Jackson","104",20640
"839",0,1931,"Warren","110",18000
"840",0,1929,"Lauderdale","118",106143
"841",0,1931,"Lauderdale","118",65272
"842",0,1929,"Neshoba","107",51045
"843",0,1931,"Neshoba","107",30338
"844",0,1929,"Lauderdale","520",19148
"845",0,1931,"Lauderdale","520",15000
"846",1,1931,"Noxubee","119",13114
"847",1,1931,"Holmes","103",50318
"848",0,1931,"Clarke","119",8266
"849",1,1929,"Coahoma","136",42000
"850",1,1929,"Holmes","101",52480
"851",1,1931,"Holmes","101",35800
"852",0,1931,"Forrest","110",12900
"853",0,1931,"Yazoo","1676",34211
"854",1,1929,"Holmes","136",10000
"855",1,1931,"Holmes","136",5250
"856",1,1929,"Monroe","136",25600
"857",1,1931,"Washington","136",32072
"858",0,1929,"Lauderdale","520",20748
"859",0,1931,"Lauderdale","520",16400
"860",0,1931,"Lauderdale","110",102450
"861",1,1931,"Washington","1677",8000
"862",0,1929,"Clarke","101",41838
"863",0,1931,"Clarke","101",28000
"864",0,1931,"Harrison","1676",10825
"865",0,1929,"Hinds","136",40000
"866",0,1931,"Hinds","136",19695
"867",0,1931,"Adams","110",122689
"868",1,1931,"Lee","520",7292
"869",0,1931,"Adams","520",5036
"870",0,1931,"Lauderdale","1677",6813
"871",0,1929,"Hinds","520",147170
"872",0,1931,"Hinds","520",65000
"873",0,1929,"Harrison","1410",7125
"874",0,1929,"Hinds","1204",103546
"875",0,1929,"Jones","101",20000
"876",1,1929,"Tallahatchie","652",350305
"877",1,1929,"Lee","1004",14000
"878",1,1929,"Union","314",95000
"879",1,1929,"Montgomery","314",140000
"880",0,1929,"Neshoba","314",23750
"881",1,1929,"Leflore","119",16000
"882",1,1929,"Lee","216",1058415
"883",1,1929,"Lowndes","107",168484
"884",1,1929,"Winston","1004",61460
"885",1,1929,"Chickasaw","1004",15075
"886",0,1929,"Lamar","119",14721
"887",0,1929,"Jasper","314",16000
"888",0,1929,"Harrison","104",126944
"889",1,1929,"Tallahatchie","119",21853
"890",0,1929,"Lauderdale","1624",25000
"891",0,1929,"Jackson","119",43839
"892",1,1929,"Coahoma","622",724466
"893",0,1929,"Jones","119",18464
"894",0,1929,"Jones","1004",55111
"895",0,1929,"Forrest","515",14116
"896",1,1929,"Monroe","314",108862
"897",0,1929,"Pearl River","119",16083
"898",1,1929,"Oktibbeha","515",16100
"899",0,1929,"Marion","304",173582
"900",0,1929,"Lauderdale","1624",39630
"901",0,1929,"Marion","1005",10000
"902",0,1929,"Harrison","1410",5080
"903",1,1929,"Clay","112",30000
"904",0,1929,"Jones","520",17880
"905",1,1929,"Montgomery","103",120588
"906",0,1929,"Leake","314",57919
"907",1,1929,"Sunflower","119",8219
"908",0,1929,"Adams","314",13000
"909",1,1929,"Humphreys","118",19512
"910",1,1929,"Panola","119",6835
"911",0,1929,"Wayne","101",15000
"912",0,1929,"Yazoo","101",15500
"913",0,1929,"Forrest","119",23109
"914",0,1929,"Greene","119",8120
"915",0,1929,"Hinds","1005",6250
"916",0,1929,"Adams","515",75687
"917",1,1929,"Lee","265",98784
"918",1,1929,"Attala","314",80000
"919",0,1929,"Stone","101",5856
"920",1,1929,"Alcorn","515",18284
"921",1,1929,"Coahoma","314",36676
"922",0,1929,"Hinds","518",15000
"923",0,1929,"Harrison","515",45900
"924",1,1929,"Clay","216",129718
"925",1,1929,"Yalobusha","314",50000
"926",0,1929,"Hinds","1005",94959
"927",0,1929,"Lincoln","1004",108456
"928",0,1929,"Madison","314",3e+05
"929",0,1929,"Hinds","136",79960
"930",1,1929,"Bolivar","515",8440
"931",0,1929,"Hinds","118",30000
"932",1,1929,"Monroe","622",75151
"933",0,1929,"Yazoo","515",17506
"934",0,1929,"Harrison","123",9120
"935",1,1929,"Holmes","314",72000
"936",0,1929,"Stone","119",8209
"937",0,1929,"Hinds","515",237724
"938",0,1929,"Hinds","1204",23000
"939",0,1929,"Forrest","1004",69242
"940",0,1929,"Jones","1005",19205
"941",1,1929,"Bolivar","118",1e+05
"942",1,1929,"Winston","101",17285
"943",1,1929,"Pontotoc","1004",8750
"944",0,1929,"Pike","117",10153
"945",0,1929,"Forrest","119",34007
"946",1,1929,"Holmes","515",16000
"947",1,1929,"Lee","515",9388
"948",0,1929,"Simpson","314",97640
"949",0,1929,"Hinds","1640",23780
"950",1,1929,"Attala","314",48000
"951",1,1929,"Noxubee","101",26583
"952",0,1929,"Leake","1004",7000
"953",0,1929,"Harrison","118",35000
"954",0,1929,"Copiah","304",292448
"955",0,1929,"Lincoln","515",7678
"956",0,1929,"Harrison","314",41452
"957",0,1929,"Harrison","1410",8041
"958",0,1929,"Lincoln","101",16500
"959",0,1929,"Yazoo","1004",11060
"960",0,1929,"Lauderdale","1604",52181
"961",0,1929,"Jones","118",15000
"962",1,1929,"Choctaw","314",64000
"963",0,1929,"Hinds","114",940191
"964",0,1929,"Claiborne","1604",16525
"965",1,1929,"Leflore","118",33947
"966",0,1929,"Forrest","119",7273
"967",0,1929,"Hinds","622",1046265
"968",0,1929,"Warren","314",479349
"969",1,1929,"Attala","314",210000
"970",1,1929,"Monroe","314",89000
"971",0,1929,"Lauderdale","1004",40686
"972",1,1929,"Clay","515",34966
"973",1,1929,"Attala","111",241154
"974",1,1929,"Sunflower","118",19636
"975",0,1929,"Harrison","1410",6245
"976",0,1929,"Adams","101",30000
"977",1,1929,"Lee","265",70000
"978",0,1929,"Smith","119",6806
"979",1,1929,"Tate","515",6312
"980",1,1929,"Holmes","107",75982
"981",1,1929,"Humphreys","622",226285
"982",0,1929,"Warren","520",5273
"983",0,1929,"Hinds","304",396240
"984",0,1929,"Lauderdale","314",34000
"985",0,1929,"Lauderdale","515",363262
"986",1,1929,"Lowndes","515",20171
"987",0,1929,"Rankin","515",27000
"988",1,1929,"Bolivar","515",13618
"989",1,1929,"Coahoma","515",20511
"990",1,1929,"Lowndes","101",50806
"991",1,1929,"Holmes","1004",72568
"992",0,1929,"Madison","515",15169
"993",0,1929,"Lauderdale","314",40000
"994",0,1929,"Jones","651",15636
"995",0,1929,"Kemper","515",6000
"996",0,1929,"Hinds","314",114522
"997",1,1929,"Humphreys","515",14870
"998",1,1929,"Tippah","314",96000
"999",0,1929,"Lauderdale","314",97271
"1000",1,1929,"Oktibbeha","314",70000
"1001",1,1929,"Carroll","314",66688
"1002",0,1929,"Scott","314",158400
"1003",1,1929,"Leflore","314",35500
"1004",1,1929,"Itawamba","314",60000
"1005",1,1929,"Tishomingo","314",162000
"1006",1,1929,"Tishomingo","314",90000
"1007",1,1929,"Monroe","314",250000
"1008",0,1929,"Hinds","107",13000
"1009",0,1929,"Pike","116",129800
"1010",0,1929,"Hinds","314",733354
"1011",0,1929,"Jones","314",10152
"1012",1,1929,"Montgomery","314",120875
"1013",0,1929,"Hinds","314",5399
"1014",0,1929,"Lauderdale","101",7000
"1015",0,1929,"Jasper","314",80000
"1016",0,1929,"Kemper","314",180000
"1017",1,1929,"Oktibbeha","314",68818
"1018",1,1929,"Oktibbeha","314",165865
"1019",0,1929,"Adams","314",16000
"1020",0,1929,"Lauderdale","119",21054
"1021",1,1929,"Monroe","314",25000
"1022",1,1929,"Washington","119",20142.77
"1023",1,1929,"Yalobusha","314",1e+05
"1024",1,1929,"Lowndes","119",30860
"1025",0,1929,"Claiborne","314",55500
"1026",1,1929,"Webster","515",11000
"1027",1,1929,"Leflore","622",2927955
"1028",1,1929,"Leflore","1004",25000
"1029",0,1929,"Hinds","101",24000
"1030",0,1929,"Forrest","119",7859
"1031",0,1929,"Jackson","1410",17555
"1032",1,1929,"Quitman","119",11684
"1033",1,1929,"Leflore","1204",30069
"1034",1,1929,"Alcorn","314",70548
"1035",1,1929,"Lafayette","314",14400
"1036",0,1929,"Lauderdale","622",610579
"1037",1,1929,"Noxubee","314",17300
"1038",0,1929,"Lauderdale","118",50000
"1039",0,1929,"Hinds","1004",77825
"1040",1,1929,"Lowndes","520",13763
"1041",1,1929,"Oktibbeha","622",74384
"1042",0,1929,"Hinds","520",15000
"1043",1,1929,"Leflore","112",11000
"1044",1,1929,"Benton","314",30000
"1045",1,1929,"Calhoun","314",166000
"1046",0,1929,"Jones","103",68082
"1047",0,1929,"Harrison","515",6464
"1048",1,1929,"Chickasaw","118",13436
"1049",0,1929,"Harrison","104",59221
"1050",1,1929,"Tishomingo","314",61537
"1051",1,1929,"Lee","314",20000
"1052",0,1929,"Greene","119",6644
"1053",1,1929,"Lee","1004",32000
"1054",0,1929,"Hinds","1640",22700
"1055",0,1929,"Wayne","314",105041
"1056",0,1929,"Harrison","104",27200
"1057",1,1929,"Winston","136",14000
"1058",1,1929,"Grenada","314",62700
"1059",0,1929,"Hinds","112",8370
"1060",0,1929,"Claiborne","314",14000
"1061",1,1929,"Leflore","101",43610
"1062",0,1929,"Jones","101",15998
"1063",1,1929,"Tishomingo","314",15000
"1064",0,1929,"Forrest","520",34145
"1065",0,1929,"Lincoln","105",52528
"1066",0,1929,"Forrest","118",58000
"1067",0,1929,"Kemper","314",70000
"1068",0,1929,"Madison","101",16484
"1069",1,1929,"Lee","1014",18000
"1070",0,1929,"Kemper","314",61200
"1071",1,1929,"Montgomery","136",5400
"1072",0,1929,"Forrest","314",717725
"1073",1,1929,"Leflore","515",5797
"1074",1,1929,"Grenada","101",25464
"1075",1,1929,"Itawamba","314",40000
"1076",0,1929,"Pearl River","101",21620
"1077",1,1929,"Grenada","314",79715
"1078",1,1929,"Lee","314",26400
"1079",1,1929,"Tishomingo","314",76370
"1080",1,1929,"Yalobusha","314",99453
"1081",1,1929,"Union","515",10000
"1082",0,1929,"Greene","105",9600
"1083",0,1929,"Forrest","314",32966
"1084",0,1929,"Forrest","101",40000
"1085",0,1929,"Copiah","304",291335
"1086",0,1929,"Forrest","1640",5500
"1087",0,1929,"Hinds","314",515009
"1088",0,1929,"Harrison","515",139189
"1089",0,1929,"Hinds","1004",59600
"1090",1,1929,"Calhoun","314",119000
"1091",0,1929,"Hinds","1204",19000
"1092",1,1929,"Panola","314",56166
"1093",1,1929,"Calhoun","314",45243
"1094",0,1929,"Hinds","622",3090184
"1095",0,1929,"Yazoo","515",14710
"1096",1,1929,"Clay","314",11500
"1097",1,1929,"Montgomery","515",6000
"1098",0,1929,"Lauderdale","314",29593
"1099",0,1929,"Adams","515",9522
"1100",1,1929,"Bolivar","101",12600
"1101",1,1929,"Clay","103",290670
"1102",0,1929,"Hinds","304",7175
"1103",1,1929,"Tishomingo","314",55500
"1104",0,1929,"Warren","515",134142
"1105",1,1929,"Washington","515",24171
"1106",1,1929,"Washington","101",20000
"1107",0,1929,"Hinds","118",7500
"1108",0,1929,"Lincoln","515",6995
"1109",0,1929,"Pike","116",29000
"1110",0,1929,"Hinds","304",152728
"1111",0,1929,"Adams","136",21098
"1112",0,1929,"Pike","515",15000
"1113",1,1929,"Alcorn","266",24733
"1114",1,1929,"Alcorn","265",38395
"1115",0,1929,"Clarke","216",1870784
"1116",0,1929,"Pike","216",444776
"1117",1,1929,"Attala","216",381017
"1118",0,1929,"Hinds","1640",23347
"1119",1,1929,"Pontotoc","1624",7738
"1120",0,1929,"Jackson","1624",77320
"1121",0,1929,"Amite","105",25973
"1122",0,1929,"Adams","136",9000
"1123",1,1929,"Leflore","622",748545
"1124",0,1929,"Harrison","119",16373
"1125",0,1929,"Clarke","119",6948
"1126",0,1929,"Jones","128",72800
"1127",0,1929,"Adams","123",144000
"1128",1,1929,"Coahoma","1204",23565
"1129",0,1929,"Pike","101",14000
"1130",1,1929,"Lee","265",263411
"1131",1,1929,"Lafayette","314",220000
"1132",0,1929,"Forrest","123",53680
"1133",0,1929,"Lauderdale","314",9585
"1134",0,1929,"Neshoba","119",20854
"1135",0,1929,"Jones","216",1050847
"1136",1,1929,"Monroe","118",12409
"1137",0,1929,"Clarke","515",5367
"1138",1,1929,"Tippah","314",50000
"1139",0,1929,"Leake","314",2e+05
"1140",0,1929,"Harrison","104",217697
"1141",0,1929,"Harrison","104",145124
"1142",1,1929,"Yalobusha","103",31919
"1143",0,1929,"Lauderdale","112",174789
"1144",1,1929,"Monroe","111",29259
"1145",1,1929,"Lee","103",226434
"1146",0,1929,"Forrest","1005",16500
"1147",1,1929,"Pontotoc","314",24000
"1148",0,1929,"Forrest","1204",20000
"1149",1,1929,"Lee","266",15825
"1150",0,1929,"Adams","1004",6400
"1151",1,1929,"Lafayette","101",7500
"1152",1,1929,"Tippah","314",19000
"1153",0,1929,"Forrest","1005",14050
"1154",0,1929,"Pearl River","101",7751
"1155",1,1929,"Lee","101",39447
"1156",1,1929,"Leflore","101",59820
"1157",1,1929,"Washington","101",42000
"1158",1,1929,"Pontotoc","105",13164
"1159",1,1929,"Lafayette","314",70000
"1160",0,1929,"Sharkey","101",50303
"1161",0,1929,"Covington","314",24000
"1162",0,1929,"Harrison","101",12424
"1163",0,1929,"Jones","515",94744
"1164",1,1929,"Washington","119",19230
"1165",1,1929,"Alcorn","1004",125504
"1166",0,1929,"Marion","136",25400
"1167",0,1929,"Adams","1604",8695
"1168",0,1929,"Adams","112",22323
"1169",1,1929,"Calhoun","314",50000
"1170",1,1929,"Noxubee","103",210687
"1171",1,1929,"Alcorn","622",828068
"1172",1,1929,"Washington","118",6893
"1173",1,1929,"Sunflower","515",6861
"1174",0,1929,"Warren","128",44000
"1175",1,1929,"Grenada","314",94358
"1176",0,1929,"Hinds","518",24776
"1177",1,1929,"Monroe","622",145727
"1178",1,1929,"Marshall","314",96660
"1179",0,1929,"Warren","119",31854
"1180",0,1929,"Stone","105",572633
"1181",1,1929,"Yalobusha","101",25463
"1182",1,1929,"Tallahatchie","119",5800
"1183",1,1929,"Clay","126",99517
"1184",0,1929,"Rankin","314",142825
"1185",1,1929,"Calhoun","314",10670
"1186",0,1929,"Scott","314",144000
"1187",0,1929,"Lauderdale","314",45000
"1188",1,1929,"Lowndes","1204",33451
"1189",1,1929,"Itawamba","314",75000
"1190",0,1929,"Simpson","101",6174
"1191",0,1929,"Harrison","104",244000
"1192",1,1929,"Monroe","314",33000
"1193",1,1929,"Lowndes","1004",29345
"1194",0,1929,"Hinds","515",439217
"1195",0,1929,"Hinds","119",24687
"1196",1,1929,"Chickasaw","314",190000
"1197",0,1929,"Pearl River","314",52537
"1198",0,1929,"Adams","304",314000
"1199",0,1929,"Lauderdale","1005",48000
"1200",0,1929,"Scott","314",75484
"1201",1,1929,"Grenada","314",143000
"1202",0,1929,"Pike","515",7950
"1203",1,1929,"Holmes","314",139424
"1204",0,1929,"Yazoo","622",532219
"1205",1,1929,"Panola","101",35000
"1206",1,1929,"Alcorn","314",165000
"1207",0,1929,"Copiah","304",46084
"1208",1,1929,"Itawamba","314",153000
"1209",1,1929,"Prentiss","1004",10326
"1210",0,1929,"Wayne","105",179519
"1211",0,1929,"Newton","314",66144
"1212",0,1929,"Warren","119",18000
"1213",0,1929,"Warren","112",53529
"1214",1,1928,"Oktibbeha","118",42062.2566695362
"1215",0,1928,"Warren","1014",100408.362330034
"1216",1,1928,"Monroe","101",42908.1752463579
"1217",0,1928,"Lincoln","136",94094.678475976
"1218",0,1928,"Hinds","136",127297.703270838
"1219",0,1928,"Lauderdale","314",246155.638542697
"1220",1,1928,"Monroe","136",66312.4883388579
"1221",1,1928,"Monroe","119",105933.346475139
"1222",0,1928,"Harrison","104",239334.597243711
"1223",0,1928,"Hinds","103",397276.172593623
"1224",0,1928,"Lauderdale","103",604391.221073672
"1225",1,1928,"Attala","116",208578.298002496
"1226",0,1928,"Hancock","119",78440.7394095957
"1227",1,1928,"Yalobusha","314",152295.466473326
"1228",1,1928,"Humphreys","119",109581.353814349
"1229",1,1928,"Humphreys","101",130151.467609525
"1230",0,1928,"Hinds","520",28520.8411304355
"1231",1,1928,"Oktibbeha","111",1208876.94416231
"1232",0,1928,"Harrison","101",-79936.4310063124
"1233",0,1928,"Harrison","136",41644.40421924
"1234",0,1928,"Harrison","104",109025.441310227
"1235",0,1928,"Harrison","114",57636.0636781901
"1236",0,1928,"Lincoln","119",28561.2434441596
"1237",0,1928,"Lincoln","101",37434.4062586725
"1238",0,1928,"Lincoln","622",454054.352259338
"1239",0,1928,"Lincoln","103",358346.248112321
"1240",0,1928,"Warren","101",248179.262058616
"1241",0,1928,"Harrison","104",464517.940050513
"1242",0,1928,"Madison","119",-54258.6955475807
"1243",0,1928,"Leake","101",-28058.243022278
"1244",0,1928,"Claiborne","119",60452.4974580109
"1245",1,1928,"Coahoma","119",-31929.5303598493
"1246",1,1928,"Coahoma","520",-55846.9242129475
"1247",0,1928,"Harrison","101",69275.6908995062
"1248",1,1928,"Alcorn","101",105655.770251274
"1249",1,1928,"Lee","101",53856.410196051
"1250",1,1928,"Leflore","101",310231.706323013
"1251",1,1928,"Coahoma","101",49509.49836649
"1252",1,1928,"Washington","101",58639.4615348428
"1253",1,1928,"Panola","101",121865.871037617
"1254",1,1928,"Union","101",8613.07598032057
"1255",1,1928,"Lowndes","101",56760.0737780929
"1256",0,1928,"Marion","101",6717.59082116187
"1257",1,1928,"Lowndes","118",78396.4674442559
"1258",1,1928,"Lowndes","1014",446682.610315517
"1259",1,1928,"Leflore","136",112387.115082219
"1260",1,1928,"Coahoma","136",315290.306737855
